doi,comments_count
10.1101/2020.07.09.196469,0
10.1101/2020.07.09.196519,0
10.1101/2020.07.09.196527,0
10.1101/2020.07.09.196535,0
10.1101/2020.07.09.196543,0
10.1101/2020.07.09.196568,0
10.1101/2020.07.09.196592,0
10.1101/2020.07.09.196600,0
10.1101/2020.07.09.196618,0
10.1101/2020.07.09.196626,0
10.1101/2020.07.09.196642,0
10.1101/2020.07.09.20137240,0
10.1101/2020.07.09.20141762,0
10.1101/2020.07.09.20142125,0
10.1101/2020.07.09.20143164,0
10.1101/2020.07.09.20143339,0
10.1101/2020.07.09.20146985,0
10.1101/2020.07.09.20147355,0
10.1101/2020.07.09.20148056,1
10.1101/2020.07.09.20148320,0
10.1101/2020.07.09.20148429,11
10.1101/2020.07.09.20148627,0
10.1101/2020.07.09.20148726,0
10.1101/2020.07.09.20148817,0
10.1101/2020.07.09.20149054,1
10.1101/2020.07.09.20149104,0
10.1101/2020.07.09.20149138,0
10.1101/2020.07.09.20149245,0
10.1101/2020.07.09.20149302,0
10.1101/2020.07.09.20149351,0
10.1101/2020.07.09.20149369,0
10.1101/2020.07.09.20149401,0
10.1101/2020.07.09.20149435,0
10.1101/2020.07.09.20149450,0
10.1101/2020.07.09.20149468,0
10.1101/2020.07.09.20149492,0
10.1101/2020.07.09.20149534,0
10.1101/2020.07.09.20149583,0
10.1101/2020.07.09.20149591,0
10.1101/2020.07.09.20149633,0
10.1101/2020.07.09.20149674,0
10.1101/2020.07.09.20149682,0
10.1101/2020.07.09.20149831,0
10.1101/2020.07.09.20149849,0
10.1101/2020.07.09.20149856,0
10.1101/2020.07.09.20149864,0
10.1101/2020.07.09.20149872,0
10.1101/2020.07.09.20149906,0
10.1101/2020.07.09.20149955,0
10.1101/2020.07.09.20149971,0
10.1101/2020.07.09.20149997,0
10.1101/2020.07.09.20150029,0
10.1101/2020.07.09.20150078,0
10.1101/2020.07.09.20150086,0
10.1101/2020.07.09.20150128,0
10.1101/2020.07.09.20150136,0
10.1101/2020.07.09.20150185,0
10.1101/2020.07.09.20150219,0
10.1101/2020.07.09.20150227,0
10.1101/2020.07.09.20150235,0
10.1101/2020.07.09.20150326,0
10.1101/2020.07.09.20150334,0
10.1101/2020.07.09.20150342,0
10.1101/2020.07.10.151902,0
10.1101/2020.07.10.152405,0
10.1101/2020.07.10.157032,0
10.1101/2020.07.10.159483,0
10.1101/2020.07.10.164202,0
10.1101/2020.07.10.166629,0
10.1101/2020.07.10.171769,0
10.1101/2020.07.10.177725,0
10.1101/2020.07.10.178426,0
10.1101/2020.07.10.179853,0
10.1101/2020.07.10.181842,0
10.1101/2020.07.10.183731,0
10.1101/2020.07.10.185512,0
10.1101/2020.07.10.186742,0
10.1101/2020.07.10.188938,0
10.1101/2020.07.10.189118,0
10.1101/2020.07.10.190785,3
10.1101/2020.07.10.191643,0
10.1101/2020.07.10.193003,0
10.1101/2020.07.10.193748,0
10.1101/2020.07.10.193870,0
10.1101/2020.07.10.193979,0
10.1101/2020.07.10.194498,0
10.1101/2020.07.10.194647,0
10.1101/2020.07.10.195354,0
10.1101/2020.07.10.195636,0
10.1101/2020.07.10.195768,0
10.1101/2020.07.10.195859,0
10.1101/2020.07.10.195875,0
10.1101/2020.07.10.195941,0
10.1101/2020.07.10.196097,0
10.1101/2020.07.10.196238,0
10.1101/2020.07.10.196295,0
10.1101/2020.07.10.196352,0
10.1101/2020.07.10.196410,0
10.1101/2020.07.10.196477,0
10.1101/2020.07.10.196584,0
10.1101/2020.07.10.196634,0
10.1101/2020.07.10.196659,0
10.1101/2020.07.10.196667,0
10.1101/2020.07.10.196691,2
10.1101/2020.07.10.196717,0
10.1101/2020.07.10.196725,0
10.1101/2020.07.10.196733,0
10.1101/2020.07.10.196741,0
10.1101/2020.07.10.196758,0
10.1101/2020.07.10.196766,0
10.1101/2020.07.10.196782,0
10.1101/2020.07.10.196808,0
10.1101/2020.07.10.196816,0
10.1101/2020.07.10.196832,0
10.1101/2020.07.10.196840,0
10.1101/2020.07.10.196857,0
10.1101/2020.07.10.196865,0
10.1101/2020.07.10.196873,0
10.1101/2020.07.10.196881,0
10.1101/2020.07.10.196899,0
10.1101/2020.07.10.196907,0
10.1101/2020.07.10.196915,0
10.1101/2020.07.10.196923,0
10.1101/2020.07.10.196931,0
10.1101/2020.07.10.196949,0
10.1101/2020.07.10.196956,0
10.1101/2020.07.10.196972,0
10.1101/2020.07.10.196980,0
10.1101/2020.07.10.196998,0
10.1101/2020.07.10.197012,2
10.1101/2020.07.10.197020,0
10.1101/2020.07.10.197046,0
10.1101/2020.07.10.197079,0
10.1101/2020.07.10.197087,0
10.1101/2020.07.10.197095,3
10.1101/2020.07.10.197160,0
10.1101/2020.07.10.197178,0
10.1101/2020.07.10.197186,0
10.1101/2020.07.10.197194,0
10.1101/2020.07.10.197202,0
10.1101/2020.07.10.197210,0
10.1101/2020.07.10.197244,0
10.1101/2020.07.10.197251,0
10.1101/2020.07.10.197269,0
10.1101/2020.07.10.197277,0
10.1101/2020.07.10.197285,0
10.1101/2020.07.10.197293,0
10.1101/2020.07.10.197343,0
10.1101/2020.07.10.197350,0
10.1101/2020.07.10.197368,0
10.1101/2020.07.10.197392,0
10.1101/2020.07.10.197400,0
10.1101/2020.07.10.197426,0
10.1101/2020.07.10.197434,0
10.1101/2020.07.10.197442,0
10.1101/2020.07.10.197459,0
10.1101/2020.07.10.197483,0
10.1101/2020.07.10.197509,0
10.1101/2020.07.10.197517,0
10.1101/2020.07.10.197525,0
10.1101/2020.07.10.197533,0
10.1101/2020.07.10.197541,0
10.1101/2020.07.10.197566,0
10.1101/2020.07.10.197574,1
10.1101/2020.07.10.197616,0
10.1101/2020.07.10.197624,0
10.1101/2020.07.10.197632,0
10.1101/2020.07.10.197657,0
10.1101/2020.07.10.197665,0
10.1101/2020.07.10.197673,0
10.1101/2020.07.10.197707,0
10.1101/2020.07.10.197715,0
10.1101/2020.07.10.197723,0
10.1101/2020.07.10.197731,0
10.1101/2020.07.10.197749,0
10.1101/2020.07.10.197806,0
10.1101/2020.07.10.197814,0
10.1101/2020.07.10.197830,0
10.1101/2020.07.10.197848,0
10.1101/2020.07.10.197863,0
10.1101/2020.07.10.197871,0
10.1101/2020.07.10.197889,0
10.1101/2020.07.10.197913,0
10.1101/2020.07.10.197921,0
10.1101/2020.07.10.197962,0
10.1101/2020.07.10.197988,0
10.1101/2020.07.10.197996,0
10.1101/2020.07.10.198036,0
10.1101/2020.07.10.198044,0
10.1101/2020.07.10.198051,0
10.1101/2020.07.10.198077,0
10.1101/2020.07.10.198093,0
10.1101/2020.07.10.198143,2
10.1101/2020.07.10.198168,0
10.1101/2020.07.10.198176,0
10.1101/2020.07.10.198200,0
10.1101/2020.07.10.198226,0
10.1101/2020.07.10.198234,0
10.1101/2020.07.10.198242,0
10.1101/2020.07.10.198259,0
10.1101/2020.07.10.20067488,0
10.1101/2020.07.10.20133801,0
10.1101/2020.07.10.20142679,0
10.1101/2020.07.10.20147488,0
10.1101/2020.07.10.20147777,0
10.1101/2020.07.10.20147942,0
10.1101/2020.07.10.20149013,0
10.1101/2020.07.10.20149021,0
10.1101/2020.07.10.20149047,0
10.1101/2020.07.10.20149237,0
10.1101/2020.07.10.20149419,0
10.1101/2020.07.10.20149575,0
10.1101/2020.07.10.20149773,0
10.1101/2020.07.10.20150003,0
10.1101/2020.07.10.20150037,0
10.1101/2020.07.10.20150045,0
10.1101/2020.07.10.20150052,0
10.1101/2020.07.10.20150359,0
10.1101/2020.07.10.20150375,1
10.1101/2020.07.10.20150425,0
10.1101/2020.07.10.20150482,0
10.1101/2020.07.10.20150508,0
10.1101/2020.07.10.20150524,1
10.1101/2020.07.10.20150532,0
10.1101/2020.07.10.20150540,0
10.1101/2020.07.10.20150557,1
10.1101/2020.07.10.20150565,0
10.1101/2020.07.10.20150573,0
10.1101/2020.07.10.20150581,0
10.1101/2020.07.10.20150599,0
10.1101/2020.07.10.20150607,0
10.1101/2020.07.10.20150623,0
10.1101/2020.07.10.20150631,0
10.1101/2020.07.10.20150656,0
10.1101/2020.07.10.20150664,0
10.1101/2020.07.10.20150680,0
10.1101/2020.07.10.20150698,0
10.1101/2020.07.10.20150714,0
10.1101/2020.07.10.20150755,1
10.1101/2020.07.10.20150771,0
10.1101/2020.07.10.20150789,0
10.1101/2020.07.10.20150797,0
10.1101/2020.07.10.20150813,0
10.1101/2020.07.10.20150904,0
10.1101/2020.07.10.20150920,0
10.1101/2020.07.10.20150938,0
10.1101/2020.07.10.20150946,0
10.1101/2020.07.10.20150953,0
10.1101/2020.07.10.20151001,0
10.1101/2020.07.10.20151076,0
10.1101/2020.07.10.20151118,0
10.1101/2020.07.10.20151142,0
10.1101/2020.07.10.20151175,0
10.1101/2020.07.10.20151258,0
10.1101/2020.07.11.191494,0
10.1101/2020.07.11.192575,0
10.1101/2020.07.11.192948,0
10.1101/2020.07.11.193458,0
10.1101/2020.07.11.196790,0
10.1101/2020.07.11.197335,1
10.1101/2020.07.11.197798,0
10.1101/2020.07.11.197939,0
10.1101/2020.07.11.198267,0
10.1101/2020.07.11.198291,0
10.1101/2020.07.11.198309,0
10.1101/2020.07.11.198341,0
10.1101/2020.07.11.198358,0
10.1101/2020.07.11.198382,0
10.1101/2020.07.11.198390,0
10.1101/2020.07.11.198408,0
10.1101/2020.07.11.198416,0
10.1101/2020.07.11.198432,0
10.1101/2020.07.11.198481,0
10.1101/2020.07.11.198499,0
10.1101/2020.07.11.198523,0
10.1101/2020.07.11.198531,0
10.1101/2020.07.11.198556,0
10.1101/2020.07.11.198564,0
10.1101/2020.07.11.198572,0
10.1101/2020.07.11.198606,0
10.1101/2020.07.11.198622,0
10.1101/2020.07.11.198663,0
10.1101/2020.07.11.198671,0
10.1101/2020.07.11.198689,0
10.1101/2020.07.11.198705,0
10.1101/2020.07.11.198721,0
10.1101/2020.07.11.198739,0
10.1101/2020.07.11.198762,0
10.1101/2020.07.11.198770,0
10.1101/2020.07.11.198796,0
10.1101/2020.07.11.198812,0
10.1101/2020.07.11.198820,0
10.1101/2020.07.11.198846,0
10.1101/2020.07.11.198879,0
10.1101/2020.07.11.198895,0
10.1101/2020.07.11.198911,0
10.1101/2020.07.11.198929,0
10.1101/2020.07.11.198937,1
10.1101/2020.07.11.20142745,0
10.1101/2020.07.11.20142992,0
10.1101/2020.07.11.20147157,6
10.1101/2020.07.11.20147538,0
10.1101/2020.07.11.20147793,1
10.1101/2020.07.11.20148486,0
10.1101/2020.07.11.20148544,0
10.1101/2020.07.11.20148890,0
10.1101/2020.07.11.20149112,0
10.1101/2020.07.11.20149310,0
10.1101/2020.07.11.20149344,0
10.1101/2020.07.11.20150193,0
10.1101/2020.07.11.20150912,0
10.1101/2020.07.11.20151035,0
10.1101/2020.07.11.20151217,0
10.1101/2020.07.11.20151308,0
10.1101/2020.07.11.20151324,0
10.1101/2020.07.11.20151332,0
10.1101/2020.07.11.20151357,0
10.1101/2020.07.11.20151365,0
10.1101/2020.07.11.20151373,0
10.1101/2020.07.11.20151399,0
10.1101/2020.07.11.20151431,0
10.1101/2020.07.11.20151464,0
10.1101/2020.07.11.20151472,0
10.1101/2020.07.11.20151480,0
10.1101/2020.07.11.20151522,0
10.1101/2020.07.11.20151555,0
10.1101/2020.07.11.20151563,0
10.1101/2020.07.11.20151597,0
10.1101/2020.07.11.20151647,0
10.1101/2020.07.11.20151688,0
10.1101/2020.07.12.188581,0
10.1101/2020.07.12.189621,0
10.1101/2020.07.12.191361,0
10.1101/2020.07.12.195933,0
10.1101/2020.07.12.196675,0
10.1101/2020.07.12.197053,0
10.1101/2020.07.12.197319,0
10.1101/2020.07.12.197780,0
10.1101/2020.07.12.198150,0
10.1101/2020.07.12.198366,0
10.1101/2020.07.12.198424,1
10.1101/2020.07.12.198440,0
10.1101/2020.07.12.198747,0
10.1101/2020.07.12.198903,0
10.1101/2020.07.12.198945,0
10.1101/2020.07.12.198994,0
10.1101/2020.07.12.199000,1
10.1101/2020.07.12.199018,0
10.1101/2020.07.12.199059,0
10.1101/2020.07.12.199075,0
10.1101/2020.07.12.199091,0
10.1101/2020.07.12.199109,0
10.1101/2020.07.12.199125,0
10.1101/2020.07.12.199141,0
10.1101/2020.07.12.199232,0
10.1101/2020.07.12.199265,0
10.1101/2020.07.12.199273,0
10.1101/2020.07.12.199307,0
10.1101/2020.07.12.199349,0
10.1101/2020.07.12.199356,0
10.1101/2020.07.12.199364,0
10.1101/2020.07.12.199372,0
10.1101/2020.07.12.199380,0
10.1101/2020.07.12.199398,0
10.1101/2020.07.12.199414,0
10.1101/2020.07.12.199422,0
10.1101/2020.07.12.199430,0
10.1101/2020.07.12.199463,0
10.1101/2020.07.12.199489,0
10.1101/2020.07.12.199505,0
10.1101/2020.07.12.199513,0
10.1101/2020.07.12.199521,0
10.1101/2020.07.12.199554,0
10.1101/2020.07.12.199570,0
10.1101/2020.07.12.199588,0
10.1101/2020.07.12.199612,0
10.1101/2020.07.12.199638,0
10.1101/2020.07.12.199661,0
10.1101/2020.07.12.199687,0
10.1101/2020.07.12.199695,0
10.1101/2020.07.12.199729,0
10.1101/2020.07.12.199737,0
10.1101/2020.07.12.199760,0
10.1101/2020.07.12.199810,0
10.1101/2020.07.12.199844,0
10.1101/2020.07.12.199869,0
10.1101/2020.07.12.199877,0
10.1101/2020.07.12.199885,0
10.1101/2020.07.12.20034926,0
10.1101/2020.07.12.20100941,0
10.1101/2020.07.12.20148197,0
10.1101/2020.07.12.20148387,2
10.1101/2020.07.12.20148494,0
10.1101/2020.07.12.20150110,0
10.1101/2020.07.12.20150367,0
10.1101/2020.07.12.20150433,0
10.1101/2020.07.12.20150474,0
10.1101/2020.07.12.20151068,2
10.1101/2020.07.12.20151084,0
10.1101/2020.07.12.20151191,1
10.1101/2020.07.12.20151316,0
10.1101/2020.07.12.20151407,0
10.1101/2020.07.12.20151696,0
10.1101/2020.07.12.20151746,0
10.1101/2020.07.12.20151753,0
10.1101/2020.07.12.20151845,0
10.1101/2020.07.12.20151860,0
10.1101/2020.07.12.20151878,0
10.1101/2020.07.12.20151910,0
10.1101/2020.07.12.20151936,0
10.1101/2020.07.12.20152009,0
10.1101/2020.07.12.20152017,0
10.1101/2020.07.12.20152066,0
10.1101/2020.07.12.20152074,0
10.1101/2020.07.12.20152124,0
10.1101/2020.07.12.20152140,0
10.1101/2020.07.12.20152157,0
10.1101/2020.07.12.20152165,0
10.1101/2020.07.12.20152280,0
10.1101/2020.07.12.20152298,0
10.1101/2020.07.13.175786,0
10.1101/2020.07.13.179325,0
10.1101/2020.07.13.184697,0
10.1101/2020.07.13.188763,0
10.1101/2020.07.13.188813,0
10.1101/2020.07.13.189662,0
10.1101/2020.07.13.189936,0
10.1101/2020.07.13.190140,5
10.1101/2020.07.13.194282,0
10.1101/2020.07.13.195107,0
10.1101/2020.07.13.195982,0
10.1101/2020.07.13.196063,0
10.1101/2020.07.13.196709,0
10.1101/2020.07.13.196824,0
10.1101/2020.07.13.198069,0
10.1101/2020.07.13.198283,0
10.1101/2020.07.13.198333,0
10.1101/2020.07.13.198457,0
10.1101/2020.07.13.198549,0
10.1101/2020.07.13.198630,0
10.1101/2020.07.13.199034,0
10.1101/2020.07.13.199133,0
10.1101/2020.07.13.199174,0
10.1101/2020.07.13.199224,0
10.1101/2020.07.13.199331,0
10.1101/2020.07.13.199562,1
10.1101/2020.07.13.199703,0
10.1101/2020.07.13.199752,0
10.1101/2020.07.13.199828,0
10.1101/2020.07.13.199935,0
10.1101/2020.07.13.199968,0
10.1101/2020.07.13.199976,0
10.1101/2020.07.13.199984,0
10.1101/2020.07.13.200014,0
10.1101/2020.07.13.200022,0
10.1101/2020.07.13.200030,0
10.1101/2020.07.13.200048,0
10.1101/2020.07.13.200055,0
10.1101/2020.07.13.200063,0
10.1101/2020.07.13.200089,0
10.1101/2020.07.13.200105,0
10.1101/2020.07.13.200113,0
10.1101/2020.07.13.200121,0
10.1101/2020.07.13.200147,0
10.1101/2020.07.13.200154,0
10.1101/2020.07.13.200188,0
10.1101/2020.07.13.200196,0
10.1101/2020.07.13.200204,0
10.1101/2020.07.13.200212,0
10.1101/2020.07.13.200220,0
10.1101/2020.07.13.200238,0
10.1101/2020.07.13.200279,0
10.1101/2020.07.13.200287,0
10.1101/2020.07.13.200295,0
10.1101/2020.07.13.200303,0
10.1101/2020.07.13.200311,0
10.1101/2020.07.13.200337,0
10.1101/2020.07.13.200345,0
10.1101/2020.07.13.200352,0
10.1101/2020.07.13.200360,0
10.1101/2020.07.13.200386,2
10.1101/2020.07.13.200394,0
10.1101/2020.07.13.200402,0
10.1101/2020.07.13.200410,0
10.1101/2020.07.13.20041632,2
10.1101/2020.07.13.200428,0
10.1101/2020.07.13.200444,0
10.1101/2020.07.13.200451,0
10.1101/2020.07.13.200469,0
10.1101/2020.07.13.200477,0
10.1101/2020.07.13.200485,1
10.1101/2020.07.13.200493,0
10.1101/2020.07.13.200501,0
10.1101/2020.07.13.200519,0
10.1101/2020.07.13.200527,0
10.1101/2020.07.13.200543,0
10.1101/2020.07.13.200568,0
10.1101/2020.07.13.200576,0
10.1101/2020.07.13.200584,0
10.1101/2020.07.13.200618,2
10.1101/2020.07.13.200626,0
10.1101/2020.07.13.200634,0
10.1101/2020.07.13.200642,0
10.1101/2020.07.13.200667,0
10.1101/2020.07.13.200725,0
10.1101/2020.07.13.200733,0
10.1101/2020.07.13.200741,0
10.1101/2020.07.13.200774,0
10.1101/2020.07.13.200808,0
10.1101/2020.07.13.200816,0
10.1101/2020.07.13.200824,0
10.1101/2020.07.13.200832,0
10.1101/2020.07.13.200865,0
10.1101/2020.07.13.200923,0
10.1101/2020.07.13.200949,0
10.1101/2020.07.13.200956,0
10.1101/2020.07.13.200972,0
10.1101/2020.07.13.200980,0
10.1101/2020.07.13.200998,0
10.1101/2020.07.13.201004,0
10.1101/2020.07.13.201038,0
10.1101/2020.07.13.201061,0
10.1101/2020.07.13.201079,0
10.1101/2020.07.13.201087,0
10.1101/2020.07.13.201111,0
10.1101/2020.07.13.201129,0
10.1101/2020.07.13.201178,0
10.1101/2020.07.13.201186,0
10.1101/2020.07.13.20120428,0
10.1101/2020.07.13.201236,0
10.1101/2020.07.13.201277,0
10.1101/2020.07.13.201285,1
10.1101/2020.07.13.201293,0
10.1101/2020.07.13.20130104,1
10.1101/2020.07.13.201319,0
10.1101/2020.07.13.201335,0
10.1101/2020.07.13.201368,0
10.1101/2020.07.13.201376,0
10.1101/2020.07.13.201400,0
10.1101/2020.07.13.20141036,0
10.1101/2020.07.13.201434,0
10.1101/2020.07.13.201442,0
10.1101/2020.07.13.20144808,0
10.1101/2020.07.13.20144907,0
10.1101/2020.07.13.201459,0
10.1101/2020.07.13.20146118,0
10.1101/2020.07.13.20146175,0
10.1101/2020.07.13.201483,0
10.1101/2020.07.13.20148643,0
10.1101/2020.07.13.20148668,0
10.1101/2020.07.13.20149328,0
10.1101/2020.07.13.20150177,0
10.1101/2020.07.13.201509,3
10.1101/2020.07.13.20151183,0
10.1101/2020.07.13.20151233,1
10.1101/2020.07.13.20151340,0
10.1101/2020.07.13.201517,0
10.1101/2020.07.13.20151795,0
10.1101/2020.07.13.20151944,0
10.1101/2020.07.13.20151977,0
10.1101/2020.07.13.20151985,0
10.1101/2020.07.13.20152025,0
10.1101/2020.07.13.20152082,0
10.1101/2020.07.13.20152181,0
10.1101/2020.07.13.20152207,0
10.1101/2020.07.13.20152215,0
10.1101/2020.07.13.20152231,0
10.1101/2020.07.13.20152264,0
10.1101/2020.07.13.20152272,0
10.1101/2020.07.13.20152330,0
10.1101/2020.07.13.20152348,0
10.1101/2020.07.13.20152355,0
10.1101/2020.07.13.20152397,1
10.1101/2020.07.13.20152413,0
10.1101/2020.07.13.20152439,0
10.1101/2020.07.13.20152447,0
10.1101/2020.07.13.20152454,0
10.1101/2020.07.13.20152512,0
10.1101/2020.07.13.20152553,1
10.1101/2020.07.13.20152587,0
10.1101/2020.07.13.20152637,0
10.1101/2020.07.13.20152652,0
10.1101/2020.07.13.20152660,0
10.1101/2020.07.13.20152678,0
10.1101/2020.07.13.20152686,0
10.1101/2020.07.13.20152694,0
10.1101/2020.07.13.20152710,0
10.1101/2020.07.13.20152736,0
10.1101/2020.07.13.20152793,0
10.1101/2020.07.13.20152819,0
10.1101/2020.07.13.20152843,0
10.1101/2020.07.13.20152876,0
10.1101/2020.07.13.20152884,0
10.1101/2020.07.13.20152900,0
10.1101/2020.07.13.20152942,0
10.1101/2020.07.13.20152959,0
10.1101/2020.07.13.20152983,0
10.1101/2020.07.13.20152991,0
10.1101/2020.07.13.20153015,0
10.1101/2020.07.13.20153049,2
10.1101/2020.07.13.20153056,0
10.1101/2020.07.13.20153064,0
10.1101/2020.07.13.20153080,0
10.1101/2020.07.13.20153106,0
10.1101/2020.07.13.20153114,0
10.1101/2020.07.13.20153122,0
10.1101/2020.07.13.20153130,0
10.1101/2020.07.13.20153148,0
10.1101/2020.07.13.20153163,0
10.1101/2020.07.13.20153171,0
10.1101/2020.07.13.20153247,0
10.1101/2020.07.13.201541,0
10.1101/2020.07.13.201558,0
10.1101/2020.07.13.201566,0
10.1101/2020.07.13.201574,0
10.1101/2020.07.13.201582,0
10.1101/2020.07.13.201608,0
10.1101/2020.07.13.201624,0
10.1101/2020.07.13.201673,0
10.1101/2020.07.13.201756,0
10.1101/2020.07.13.201764,0
10.1101/2020.07.13.201798,0
10.1101/2020.07.13.201806,0
10.1101/2020.07.13.201814,0
10.1101/2020.07.13.201830,0
10.1101/2020.07.13.201848,0
10.1101/2020.07.13.201863,0
10.1101/2020.07.14.187070,0
10.1101/2020.07.14.188375,0
10.1101/2020.07.14.194407,0
10.1101/2020.07.14.195297,0
10.1101/2020.07.14.195750,0
10.1101/2020.07.14.196055,0
10.1101/2020.07.14.199471,0
10.1101/2020.07.14.199653,0
10.1101/2020.07.14.199711,0
10.1101/2020.07.14.199893,0
10.1101/2020.07.14.200006,0
10.1101/2020.07.14.200170,0
10.1101/2020.07.14.200329,0
10.1101/2020.07.14.200592,0
10.1101/2020.07.14.200600,0
10.1101/2020.07.14.200857,0
10.1101/2020.07.14.201137,0
10.1101/2020.07.14.20119214,0
10.1101/2020.07.14.201202,0
10.1101/2020.07.14.20129031,0
10.1101/2020.07.14.20138180,0
10.1101/2020.07.14.201384,0
10.1101/2020.07.14.20144469,0
10.1101/2020.07.14.201475,0
10.1101/2020.07.14.20150243,0
10.1101/2020.07.14.20150979,0
10.1101/2020.07.14.20151126,9
10.1101/2020.07.14.20151159,0
10.1101/2020.07.14.20151274,0
10.1101/2020.07.14.20151415,0
10.1101/2020.07.14.20152116,1
10.1101/2020.07.14.20152629,0
10.1101/2020.07.14.20152728,1
10.1101/2020.07.14.20152801,0
10.1101/2020.07.14.20153023,0
10.1101/2020.07.14.20153270,0
10.1101/2020.07.14.20153288,0
10.1101/2020.07.14.20153304,0
10.1101/2020.07.14.20153320,0
10.1101/2020.07.14.20153353,0
10.1101/2020.07.14.20153361,0
10.1101/2020.07.14.20153387,0
10.1101/2020.07.14.20153395,0
10.1101/2020.07.14.20153411,0
10.1101/2020.07.14.20153429,0
10.1101/2020.07.14.20153445,0
10.1101/2020.07.14.20153494,0
10.1101/2020.07.14.20153528,1
10.1101/2020.07.14.20153536,0
10.1101/2020.07.14.20153544,0
10.1101/2020.07.14.20153551,0
10.1101/2020.07.14.20153585,0
10.1101/2020.07.14.20153601,0
10.1101/2020.07.14.20153643,0
10.1101/2020.07.14.20153726,0
10.1101/2020.07.14.20153734,0
10.1101/2020.07.14.20153742,0
10.1101/2020.07.14.20153775,0
10.1101/2020.07.14.20153783,0
10.1101/2020.07.14.20153825,0
10.1101/2020.07.14.20153858,1
10.1101/2020.07.14.20153908,0
10.1101/2020.07.14.20153957,0
10.1101/2020.07.14.20153981,0
10.1101/2020.07.14.20154005,0
10.1101/2020.07.14.20154013,0
10.1101/2020.07.14.20154021,0
10.1101/2020.07.14.201616,1
10.1101/2020.07.14.201699,0
10.1101/2020.07.14.201889,0
10.1101/2020.07.14.201905,0
10.1101/2020.07.14.201947,0
10.1101/2020.07.14.201954,0
10.1101/2020.07.14.201970,0
10.1101/2020.07.14.201988,0
10.1101/2020.07.14.202002,0
10.1101/2020.07.14.202010,0
10.1101/2020.07.14.202028,0
10.1101/2020.07.14.202036,0
10.1101/2020.07.14.202044,0
10.1101/2020.07.14.202051,0
10.1101/2020.07.14.202077,0
10.1101/2020.07.14.202085,0
10.1101/2020.07.14.202093,0
10.1101/2020.07.14.202101,0
10.1101/2020.07.14.202119,0
10.1101/2020.07.14.202127,0
10.1101/2020.07.14.202135,0
10.1101/2020.07.14.202143,0
10.1101/2020.07.14.202150,0
10.1101/2020.07.14.202168,0
10.1101/2020.07.14.202176,0
10.1101/2020.07.14.202192,0
10.1101/2020.07.14.202200,0
10.1101/2020.07.14.202218,0
10.1101/2020.07.14.202226,0
10.1101/2020.07.14.202234,0
10.1101/2020.07.14.202242,0
10.1101/2020.07.14.202283,0
10.1101/2020.07.14.202291,0
10.1101/2020.07.14.202317,0
10.1101/2020.07.14.202325,0
10.1101/2020.07.14.202341,0
10.1101/2020.07.14.202382,0
10.1101/2020.07.14.202408,0
10.1101/2020.07.14.202424,0
10.1101/2020.07.14.202432,0
10.1101/2020.07.14.202457,0
10.1101/2020.07.14.202473,0
10.1101/2020.07.14.202481,0
10.1101/2020.07.14.202499,0
10.1101/2020.07.14.202507,0
10.1101/2020.07.14.202515,0
10.1101/2020.07.14.202523,0
10.1101/2020.07.14.202549,0
10.1101/2020.07.14.202564,0
10.1101/2020.07.14.202572,0
10.1101/2020.07.14.202580,0
10.1101/2020.07.14.202598,0
10.1101/2020.07.14.202622,0
10.1101/2020.07.14.202648,0
10.1101/2020.07.14.202663,0
10.1101/2020.07.14.202697,0
10.1101/2020.07.14.202721,0
10.1101/2020.07.14.202747,0
10.1101/2020.07.14.202754,0
10.1101/2020.07.14.202762,0
10.1101/2020.07.14.202804,0
10.1101/2020.07.14.202812,0
10.1101/2020.07.14.202838,0
10.1101/2020.07.14.202846,0
10.1101/2020.07.14.202853,0
10.1101/2020.07.14.202887,0
10.1101/2020.07.14.202895,0
10.1101/2020.07.14.202903,0
10.1101/2020.07.14.202911,0
